region_code,n_days,n_years,total_deaths,mmt,mmt_percentile,mean_pop,temp_range,total_heat_an,total_cold_an,total_heat_af_pct,total_cold_af_pct,p2_5,p97_5,n_heat_days_97_5,n_cold_days_2_5,heat_an_97_5,cold_an_2_5,heat_af_pct_97_5,cold_af_pct_2_5,heat_annual_97_5,cold_annual_2_5,heat_rate_per_100k_97_5,cold_rate_per_100k_2_5,p1,p99,n_heat_days_99,n_cold_days_1,heat_an_99,cold_an_1,heat_af_pct_99,cold_af_pct_1,heat_annual_99,cold_annual_1,heat_rate_per_100k_99,cold_rate_per_100k_1,protective_heat_deaths,protective_cold_deaths
3204,5109,13.987679671457906,42178.0,17.42903709411621,1.0023584905660377,111076.0,9.435644149780273,31276.566804701386,0.0,74.15374556570104,0.0,18.22076416015625,26.495525360107422,128,128,1024.0074287398627,79.53163502331545,2.4278235780261337,0.1885618925110613,73.20781235999898,5.685834741097272,65.90785800712933,5.1188688295376785,17.432132720947266,26.86777687072754,52,52,410.0409959920556,0.0027013826028752957,0.9721679453555305,6.404719528842752e-06,29.314439965961697,0.0001931258554903507,26.391335631425058,0.00017386821229640128,0.0,59.11203487122065
3301,5114,14.001368925393566,1051950.0,22.023649215698242,30.10013744354997,2280481.0,8.623600006103516,359649.95593534224,31468.07741357129,34.18888311567491,2.9914042885661187,19.33259391784668,27.001201629638672,128,128,26349.35803527037,8228.035623244614,2.5048108783944456,0.7821698391791069,1881.912988342296,587.6593686722908,82.52263396811006,25.76909733833743,18.727827072143555,27.35142707824707,52,52,11177.055623167362,3809.3387792959757,1.0625082582981475,0.3621216578065474,798.2830595154242,272.06902407857945,35.00503005793182,11.930335051183476,0.021768920546095027,0.0
3302,5114,14.001368925393566,81382.0,14.593823432922363,1.0013744354997054,196736.0,12.486703872680664,33996.900640502994,0.0,41.774471800278924,0.0,15.56506061553955,26.536354064941406,128,128,1294.1519124364272,79.0117320256263,1.5902188597434654,0.09708747883515556,92.43038443828804,5.6431433559562,46.98193743813437,2.868383699961471,14.595928192138672,27.082632064819336,52,52,585.2239875949473,0.0004402595395762172,0.7191074040880628,5.409790120373267e-07,41.797626411625835,3.1444035359838354e-05,21.245540425558026,1.5982857921193045e-05,0.0,79.37904805080879
3303,5114,14.001368925393566,87254.0,20.30492401123047,38.20930689181229,194910.0,11.72403621673584,12063.285485906528,2361.7802091577078,13.825481337138157,2.706787321105861,15.718769073486328,25.941099166870117,128,128,1611.487723541557,534.0755342183046,1.8468926622751471,0.6120928945587647,115.0950119326464,38.144522658043755,59.05033704409543,19.570326129005057,14.747260093688965,26.471296310424805,52,52,700.6253519083998,251.79748724378666,0.8029721868434682,0.2885798785657811,50.03977508497126,17.98377634254851,25.67327232310875,9.226707886998362,0.011188844239201409,0.0
3304,5114,14.001368925393566,78321.0,21.762760162353516,25.0147260946397,175735.0,8.306787490844727,23904.10286482722,964.1208184431677,30.52068138152886,1.2309863490547461,19.45988655090332,26.90391731262207,128,128,1603.4569511726736,287.83152647131965,2.047288659711538,0.3675023639526048,114.52144141881483,20.557384638961576,65.16712175651682,11.697945565175734,18.910118103027344,27.21690559387207,52,52,670.612997776036,135.0813661056658,0.856236510994543,0.17247145223588284,47.89624509927594,9.647725649216746,27.25481270052974,5.489928386045321,0.0042430166411032135,0.0
3305,5114,14.001368925393566,61567.0,26.004072189331055,98.9986255645003,177767.0,9.511100769042969,0.0,56109.77117044715,0.0,91.13611377921151,16.953067779541016,25.54694938659668,128,128,417.7481572189997,1289.8518650344822,0.6785260890070974,2.095037706944438,29.836236688353473,92.1232682252336,16.78390066117641,51.82248011455084,16.490337371826172,26.00143814086914,52,52,0.05029125765713399,487.0666975419902,8.168541208298925e-05,0.7911165032273624,0.0035918814742409446,34.78707690207507,0.0020205558254574496,19.56891712301781,329.9002908044072,0.0
3501,5114,14.001368925393566,1431079.0,20.739852905273438,31.96544276457883,3742255.0,11.135871887207031,493181.85049361526,58343.17492947375,34.46223796824741,4.076866121959288,17.151166915893555,26.787904739379883,128,128,32704.222834130716,15581.121778221841,2.2852842389644956,1.0887674110389323,2335.7875225197977,1112.8284570777332,62.41657830692451,29.73684201311063,16.135177612304688,27.27104949951172,52,52,13339.677686526917,7343.5277764033235,0.9321412505198468,0.5131462187903899,952.7409610879853,524.4864138309179,25.45900696473076,14.015250532925144,0.0,0.49997572487993325
3502,5114,14.001368925393566,205329.0,19.71002197265625,30.53210288631455,512337.0,13.178401947021484,73234.24660667556,10201.250369196203,35.66678189962234,4.968246262922531,15.186665534973145,26.47931671142578,128,128,5318.676506501473,2701.1732647291838,2.590319198214316,1.315534222992945,379.86832107932406,192.92208348500867,74.14422949724968,37.65530958822195,13.991004943847656,27.16940689086914,52,52,2302.565532355031,1234.909643882123,1.1214029836774304,0.6014297268686464,164.4528863302063,88.1992075533722,32.09857697769365,17.215076707981698,0.15773766536842213,0.0
3503,5114,14.001368925393566,110250.0,20.6495361328125,24.366777930492834,254512.0,15.136748313903809,37580.0983866035,2476.823680317268,34.086257040003176,2.2465520909907193,15.698209762573242,28.376632690429688,128,128,3378.929350482484,844.27042713944,3.0647885265147248,0.7657781652058413,241.32849926940307,60.299134437364195,94.8200867815282,23.692059485354008,14.227316856384277,29.364065170288086,52,52,1495.9765882587049,405.228849482583,1.3568948646337458,0.36755451200234285,106.8450232423723,28.942087851684285,41.98034797666605,11.371600494941017,6.981700037052651e-06,0.0
3504,5114,14.001368925393566,88562.0,13.92859935760498,1.0013744354997054,201342.0,15.791069030761719,48888.11052839258,0.0,55.202130178171885,0.0,15.56707763671875,28.786890029907227,128,128,2830.164458080353,75.97164041498462,3.195687154852367,0.08578356452539986,202.13483932613394,5.426015186072181,100.39377741660157,2.6949246486436915,13.93984603881836,29.730915069580078,52,52,1285.975814112022,4.6148052589099856e-05,1.4520627516451998,5.210818702050525e-08,91.84643451396481,3.2959671897083933e-06,45.61712633924606,1.6369993293542298e-06,0.0,89.6563400946614
3505,5114,14.001368925393566,74654.0,14.198602676391602,1.0013744354997054,175905.0,16.57318115234375,36981.57257933779,0.0,49.53729549567042,0.0,16.084505081176758,29.883886337280273,128,128,2416.3312115719277,30.363403996048184,3.2367069568568696,0.040672172952619,172.57821177681788,2.168602524356003,98.1087585781063,1.232825971038915,14.211348533630371,30.784530639648438,52,52,1093.9783451909661,0.0004830506200644116,1.465398163783543,6.470525625745595e-07,78.13367043038726,3.4500242271905816e-05,44.41810660890097,1.9612996942614377e-05,0.0,35.508305021621986
