region_code,n_days,n_years,total_deaths,pop_elderly,heat_an,cold_an,yll_heat,yll_cold,yll_total,annual_yll_heat,annual_yll_cold,annual_yll_total,yll_rate_heat,yll_rate_cold,yll_rate_total
310008,4848,13.2731006160164,12176,32262,55.0316277310489,268.004661264434,705.029528925799,3433.50193101004,4138.53145993584,53.1171690264333,258.681225309699,311.798394336132,164.643137519166,801.813977154854,966.457114674019
310009,4365,11.9507186858316,8979,23114,288.503357572564,38.2165814892525,3696.11793561642,489.606060285954,4185.72399590238,309.279971588523,40.9687545290824,350.248726117605,1338.06338837295,177.246493592985,1515.30988196593
310010,4202,11.5044490075291,8299,21129,212.08836859567,72.2832825983526,2717.13864856813,926.046544154357,3643.18519272248,236.181554352572,80.4946454670106,316.676199819582,1117.80753633665,380.967605977617,1498.77514231427
310011,3620,9.91101984941821,6043,15369,251.527304408305,23.651922810369,3222.40471980281,303.013097825845,3525.41781762865,325.133514891706,30.5733519284226,355.706866820129,2115.51509461713,198.928700165415,2314.44379478254
310012,3822,10.4640657084189,6767,17985,118.26046632428,55.5614712743983,1515.076407891,711.817540823205,2226.89394871421,144.788502873414,68.0249494468015,212.813452320215,805.051447725404,378.231578797896,1183.2830265233
310013,5464,14.9596167008898,37812,83285,264.64749051442,785.525903089391,3390.49203633686,10063.6484917501,13454.140528087,226.642975159597,672.721012374038,899.363987533635,272.12940524656,807.733700395074,1079.86310564163
310014,4404,12.0574948665298,8933,24182,23.0399199524183,270.208886914089,295.17251406643,3461.74104069107,3756.9135547575,24.480417975196,287.102841760311,311.583259735507,101.234050017352,1187.25846398276,1288.49251400011
310015,4798,13.1362080766598,11938,31165,56.1132144827226,206.74507876363,718.88611702731,2648.68388412597,3367.57000115328,54.7255427770374,201.632302767197,256.357845544235,175.599367165209,646.983163058551,822.58253022376
310016,4336,11.8713210130048,8771,21738,6.60050051926374,406.591341222992,84.5613325216159,5208.98460733738,5293.545939859,7.12316114011074,438.787275791046,445.910436931157,32.7682451932595,2018.52643201328,2051.29467720654
310017,3992,10.9295003422313,7175,17969,138.934579250343,85.3233053925328,1779.93973645646,1093.10686031825,2873.04659677471,162.856460105392,100.014348880572,262.870808985964,906.318994409217,556.593849855705,1462.91284426492
310018,3513,9.61806981519507,5825,16046,13.6704286007839,154.730900003823,175.136666567953,1982.31195473819,2157.44862130615,18.2091282277099,206.102886839774,224.312015067484,113.480794140034,1284.45024828477,1397.9310424248
310019,2740,7.50171115674196,3785,8807,87.376493375227,54.427757040462,1119.41097335138,697.2931292213,1816.70410257268,149.220751100946,92.9512100175473,242.171961118494,1694.3425809123,1055.42420821559,2749.76678912789
310020,5460,14.9486652977413,34909,79208,560.06257243842,452.80352739607,7175.15850239787,5801.02517003828,12976.1836724362,479.986564652165,388.063084863824,868.049649515988,605.982431890926,489.929154711423,1095.91158660235
310021,5030,13.7713894592745,14347,35326,29.5297825754076,505.360666574619,378.316425604736,6474.35315622528,6852.66958183002,27.4711877638428,470.130713779578,497.601901543421,77.7647844755784,1330.83483490794,1408.59961938352
310022,3380,9.2539356605065,5362,12440,43.8607460070589,86.6679514172195,561.915436098285,1110.33359324336,1672.24902934164,60.7217790044079,119.985013293531,180.706792297939,488.117194569196,964.509753163435,1452.62694773263
310023,3397,9.30047912388775,5299,12179,59.9260402923496,77.4022951640176,767.733568852196,991.628013693551,1759.36158254575,82.5477438985177,106.62117515501,189.168919053528,677.787535089233,875.450982469908,1553.23851755914
310024,5468,14.9705681040383,40441,108243,281.897633690533,874.63475181854,3611.48968475815,11205.2532785405,14816.7429632987,241.23932102376,748.485508410194,989.724829433953,222.868288040575,691.486293257018,914.354581297593
310025,5223,14.299794661191,18044,43487,67.6851862750145,482.700279689941,867.138715720827,6184.04297371242,7051.18168943324,60.6399417800175,432.456767403495,493.096709183513,139.443837882626,994.45068044127,1133.8945183239
310026,4631,12.6789869952088,10924,29931,8.94646285025979,485.183067989528,114.616280654045,6215.85084742887,6330.46712808292,9.03986104705026,490.24822328296,499.28808433001,30.2023355285499,1637.92797862738,1668.13031415593
