region_code,n_days,n_deaths,mmt,rr_p99,rr_p99_lo,rr_p99_hi,rr_p1,rr_p1_lo,rr_p1_hi,in_mvmeta,conv_status,conv_heat,conv_cold,conv_mmt,region_name,primary_state,macro_region,n_municipalities,ac_pct,hdi,gdp_per_capita_brl,elderly_pct,urban_pct,hospital_beds_per_1000,physicians_per_1000,mean_temp_annual,is_good
290011,5479,56088,24.7000632095337,1.13365849616561,0.963639153163894,1.33367514355231,1.52330684709663,1.27457280692311,1.82058156098058,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290012,5419,25899,22.7728631591797,1.20504492301551,0.959321575686568,1.51370854496439,1.37715946431546,1.0642449478522,1.78207864080652,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290013,5118,15995,27.2061915154891,1.03732119189815,0.898394725379709,1.19773104712543,1.22245947228204,0.82745385054779,1.80603082623009,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290014,4993,14032,27.0322932434082,1.0,1.0,1.0,1.13359148415214,0.731789765724028,1.75600932553471,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290015,4523,10097,22.100432173989,1.30247119220297,0.878717660948622,1.93057597668772,1.11574053165742,0.800738904793189,1.55466023510459,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290016,5427,28358,24.7741541502211,1.56121136488128,1.22073548356695,1.9966495269823,1.20626575579754,0.984613698355545,1.47781518380254,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290017,4861,12548,25.1734283986718,1.65371930484769,1.26092499460537,2.16887408127066,1.33392154439544,0.997439159858992,1.78391500776233,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290018,5263,19906,23.9430887599907,1.82495873193763,1.44635034722192,2.30267471478983,1.28719403723537,0.999339964356185,1.65796280404109,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290019,3796,6760,25.1724223030938,1.21354167315756,0.852678267382549,1.72712668872248,1.35430750691578,0.917631722212086,1.99878532846155,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290020,5331,22866,24.4657944226506,1.07445931341367,0.795319692612516,1.45157076695676,1.29532726393682,1.03469037518462,1.62161817770718,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290021,4863,12656,27.4615548979634,1.34056217603531,0.980141906366123,1.83351710210954,1.20344372294424,0.917525140581953,1.57846006636428,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290022,5399,27062,27.4164296190666,1.85437622888665,1.42426544139081,2.41437522692535,1.29529375513937,1.05853034874191,1.5850144628325,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290023,5250,18563,20.6248861312866,1.68779105337931,1.18930875126513,2.39520531303329,1.0,1.0,1.0,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290024,4730,11332,24.6299003838048,1.77715533170708,1.25580183334743,2.5149517934659,1.3057466909768,0.982769976141447,1.73486620713723,True,Partial,High,Good,Good,,,,,,,,,,,,,0
290025,4763,11891,21.5571835708618,1.06507150335868,0.703059918206345,1.61348596028738,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290026,4776,11927,26.62459650425,1.29944136218577,0.947582914185293,1.78195261700235,1.11536265852481,0.783426806601192,1.5879388470617,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290027,4170,8201,21.0481667137146,1.25273503253574,0.753181558327743,2.08362119915241,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290028,3246,4891,28.6968145370484,1.0,1.0,1.0,1.07003649937314,0.532416377029598,2.1505313498782,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290029,5479,74701,26.013366663769,1.30113349884868,1.15764717170546,1.46240445552347,1.02500878620212,0.884217509056549,1.18821783218541,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290030,5315,19662,24.4333949588044,1.40979772623726,1.08483313215605,1.83210631201284,1.39744446708669,1.05575955703878,1.8497119212149,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290031,5055,14620,22.8852381134033,1.47625065883597,1.09150702296479,1.99661198861928,1.23300373901843,0.92176191158551,1.64933938072835,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290032,4756,11641,21.41075258255,1.49149846035697,0.975611474076506,2.28017783344844,1.0,1.0,1.0,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290033,4602,10443,27.8744347728382,1.07879211236085,0.806069450417764,1.44378678672021,1.10052188661502,0.739815130287901,1.63709604377429,True,Good,Good,Good,Good,,,,,,,,,,,,,1
290034,4600,10854,22.362048443881,1.01773857174437,0.656370906281279,1.57805867155907,1.03284373563031,0.729582477279126,1.46215981804979,True,Good,Good,Good,Good,,,,,,,,,,,,,1
310001,5479,315544,20.2083713529568,1.15971651624238,1.09423326453931,1.2291185450404,1.14109970891942,1.07325070877462,1.21323800212783,True,Good,Good,Good,Good,,,,,,,,,,,,,1
