age,qx,dx,lx,Lx,Tx,ex,year
1,0.848353622617138,83.74879800353469,98719.2083239686,98677.33392496684,7505974.145939153,76.03357313509507,2017
2,0.5482934208455744,54.081173520166594,98635.45952596507,98608.41893920497,7407296.812014186,75.09770672345546,2017
3,0.418306474340598,41.23722881424777,98581.3783524449,98560.75973803777,7308688.393074981,74.13863059355083,2017
4,0.34387897603063183,33.88588282750806,98540.14112363064,98523.19818221689,7210127.633336944,73.16944700019211,2017
5,0.29579395293081706,29.137554626089177,98506.25524080313,98491.6864634901,7111604.435154727,72.19444509153331,2017
6,0.2630933064619235,25.90867050289629,98477.11768617705,98464.1633509256,7013112.748691237,71.2156581495444,2017
7,0.24100087487887228,23.726827505660193,98451.20901567416,98439.34560192133,6914648.585340311,70.23426786195635,2017
8,0.22754001912415525,22.39619117943831,98427.4821881685,98416.28409257879,6816209.23973839,69.25107793276189,2017
9,0.22241244881096658,21.8865161520441,98405.08599698907,98394.14273891305,6717792.955645811,68.26672511470959,2017
10,0.22669158066243383,22.302643000938488,98383.19948083704,98372.04815933657,6619398.812906898,67.28180063097274,2017
11,0.2429305525323048,23.894867016388556,98360.8968378361,98348.9494043279,6521026.764747561,66.2969429355502,2017
12,0.2755909863553673,27.100791368367897,98337.0019708197,98323.45157513552,6422677.815343233,65.31293090721927,2017
13,0.3318262302953395,32.62180390908468,98309.90117945134,98293.59027749678,6324354.363768097,64.33079769070106,2017
14,0.4227393483325746,41.5456730391151,98277.27937554225,98256.5065390227,6226060.7734906,63.35198545433124,2017
15,0.7104144970668068,69.78808935225253,98235.73370250313,98200.839657827,6127804.266951578,62.378566698641514,2017
16,0.8843504381351519,86.81309701294147,98165.94561315088,98122.5390646444,6029603.42729375,61.422557381100496,2017
17,1.0389252032820269,101.89688268705345,98079.13251613794,98028.18407479441,5931480.888229106,60.47648195963744,2017
18,1.1601528681904278,113.66857093751742,97977.23563345088,97920.40134798212,5833452.704154312,59.538857842226,2017
19,1.25352420294354,122.67434989924874,97863.56706251336,97802.22988756374,5735532.30280633,58.60743149841025,2017
20,1.3459133279364226,131.5507701863113,97740.89271261412,97675.11732752097,5637730.072918766,57.68036199030111,2017
21,1.43762696182897,140.32582170281754,97609.34194242781,97539.17903157641,5540054.955591246,56.757425522435085,2017
22,1.5009044879330249,146.2916837300125,97469.01612072499,97395.87027885998,5442515.7765596695,55.83841915279597,2017
23,1.528924449546982,148.79909288824516,97322.72443699498,97248.32489055085,5345119.90628081,54.92160168349116,2017
24,1.5312518823387082,148.79775609740452,97173.92534410673,97099.52646605801,5247871.581390259,54.0049356121696,2017
25,1.5215949319955446,147.63294241413607,97025.12758800932,96951.31111680224,5150772.054924201,53.086990792689775,2017
26,1.5160440447218808,146.87054882503048,96877.49464559519,96804.05937118267,5053820.743807399,52.16712882899873,2017
27,1.5216741556998363,147.19249075277096,96730.62409677016,96657.02785139377,4957016.684436216,51.245577403461944,2017
28,1.5468501263525836,149.4000933833341,96583.43160601739,96508.73155932572,4860359.656584823,50.32291331717406,2017
29,1.5879469733414886,153.13212846760499,96434.03151263406,96357.46544840025,4763850.925025497,49.400101295167495,2017
30,1.6352215299528994,157.44059959621782,96280.89938416645,96202.17908436834,4667493.459577097,48.47787556443073,2017
31,1.6827209326501829,161.74895621553344,96123.45878457023,96042.58430646246,4571291.280492729,47.55645852005602,2017
32,1.7343751863217969,166.43360836331087,95961.7098283547,95878.49302417305,4475248.696186266,46.63577487511506,2017
33,1.7895410229549613,171.42957660097645,95795.27621999139,95709.5614316909,4379370.203162093,45.71593063842712,2017
34,1.8506169863046007,176.96311489404448,95623.84664339041,95535.3650859434,4283660.641730402,44.79699146286635,2017
35,1.9217058037347263,183.42083002510392,95446.88352849637,95355.17311348382,4188125.276644458,43.879120216576396,2017
36,2.0057272733803266,191.07252529097323,95263.46269847127,95167.92643582578,4092770.103530974,42.96264262916251,2017
37,2.1029809015528826,199.9354207991821,95072.39017318029,94972.4224627807,3997602.1770951482,42.04798227764408,2017
38,2.215112332625511,210.15314454845517,94872.4547523811,94767.37818010687,3902629.7546323678,41.135541025246,2017
39,2.3432887740440935,221.82110868281038,94662.30160783265,94551.39105349124,3807862.3764522607,40.22575314328916,2017
40,2.4859535306370915,234.77464593192494,94440.48049914984,94323.09317618387,3713310.9853987694,39.319060701223314,2017
41,2.646162375427354,249.28359437936166,94205.7058532179,94081.06405602823,3618987.8922225856,38.41580358053192,2017
42,2.830054443118013,265.9017902730982,93956.42225883855,93823.471363702,3524906.8281665575,37.5164011509066,2017
43,3.0407063833633723,284.88536364940364,93690.52046856545,93548.07778674075,3431083.3568028556,36.62145689492711,2017
44,3.2767397852643385,306.0659607161618,93405.63510491604,93252.60212455796,3337535.279016115,35.731626633310654,2017
45,3.5351899913226688,329.12466503502816,93099.56914419988,92935.00681168237,3244282.676891557,34.84745103241626,2017
46,3.8133370143620606,353.7649697712198,92770.44447916486,92593.56199427924,3151347.670079875,33.96930658004587,2017
47,4.11151192764995,379.97228011667465,92416.67950939364,92226.69336933529,3058754.1080855955,33.097424883943056,2017
48,4.429170995952579,407.64631422289256,92036.70722927696,91832.88407216551,2966527.41471626,32.23200290429996,2017
49,4.768258651869545,436.91106247088817,91629.06091505407,91410.60538381862,2874694.5306440946,31.373174644986463,2017
50,5.1338802790441225,468.1695797318132,91192.14985258318,90958.06506271727,2783283.925260276,30.521091231642178,2017
51,5.527297019265944,501.45838573807373,90723.98027285138,90473.25107998234,2692325.860197559,29.676011260753977,2017
52,5.945944956519094,536.4581489791149,90222.5218871133,89954.29281262374,2601852.609117577,28.838172051685977,2017
53,6.390416186419963,573.1312734084652,89686.06373813418,89399.49810142996,2511898.3163049533,28.0076771307436,2017
54,6.864224170725818,611.6911449486277,89112.93246472572,88807.0868922514,2422498.8182035233,27.18459320326419,2017
55,7.379137451308995,653.0628243101022,88501.2413197771,88174.70990762205,2333691.731311272,26.369028236327903,2017
56,7.934725526728477,697.0511843845816,87848.17849546699,87499.65290327469,2245517.02140365,25.5613384348034,2017
57,8.521389485549426,742.6486999224371,87151.12731108241,86779.8029611212,2158017.368500375,24.761783755216612,2017
58,9.138414199314722,789.6364678814067,86408.47861115997,86013.66037721926,2071237.565539254,23.970304752845703,2017
59,9.797096297777566,838.8160413819162,85618.84214327855,85199.4341225876,1985223.9051620348,23.186764215286498,2017
60,10.510430853029122,891.0746020619888,84780.02610189664,84334.48880086566,1900024.4710394472,22.411227719555292,2017
61,11.297515143931482,947.7366999779157,83888.95149983466,83415.0831498457,1815689.9822385816,21.64397038914189,2017
62,12.174113078725021,1009.7357278602773,82941.21479985674,82436.3469359266,1732274.899088736,20.88557423795688,2017
63,13.155915012520104,1077.883575521255,81931.47907199647,81392.53728423585,1649838.5521528092,20.13680908534594,2017
64,14.247248591758488,1151.941274575767,80853.59549647522,80277.62485918733,1568446.0148685733,19.398593287505058,2017
65,15.426448837421653,1229.5134911120033,79701.65422189944,79086.89747634344,1488168.390009386,18.67173780190481,2017
66,16.712061824813173,1311.4312674183598,78472.14073078745,77816.42509707826,1409081.4925330426,17.956455366333714,2017
67,18.157858472734233,1401.0732420916208,77160.70946336909,76460.17284232329,1331265.0674359642,17.253147057544393,2017
68,19.79275598485184,1499.4919932288878,75759.63622127747,75009.89022466302,1254804.894593641,16.562974126863914,2017
69,21.61310495265961,1604.9922910004539,74260.14422804858,73457.64808254834,1179795.0043689779,15.887324440764566,2017
70,23.57658056587349,1712.9600431695942,72655.15193704813,71798.67191546333,1106337.3562864296,15.227238905852303,2017
71,25.688276260078577,1822.3826238654588,70942.19189387854,70031.00058194582,1034538.6843709662,14.582840715134916,2017
72,28.01061752626812,1936.088540950938,69119.80927001308,68151.76499953761,964507.6837890203,13.95414272659838,2017
73,30.573587387447805,2054.04735672387,67183.72072906214,66156.69705070021,896355.9187894827,13.341861824001949,2017
74,33.38079068116924,2174.079993974946,65129.67337233827,64042.63337535079,830199.2217387825,12.746866040501024,2017
75,36.39624048602344,2291.346916539216,62955.59337836332,61809.919920093715,766156.5883634316,12.169793774459848,2017
76,39.63614479931303,2404.4968569020734,60664.24646182411,59461.99803337307,704346.6684433379,11.61057310563615,2017
77,43.17859573733799,2515.574175949466,58259.749604922035,57001.9625169473,644884.6704099649,11.069128768714828,2017
78,47.071099273727626,2623.9396155492564,55744.17542897257,54432.20562119794,587882.7078930176,10.54608312651568,2017
79,51.32834287510289,2726.573677437712,53120.235813423315,51756.94897470446,533450.5022718196,10.042321802664482,2017
0,12.35826059375031,1235.826059375031,100000.0,98866.08475000245,7630515.582349576,76.30515582349577,2018
1,0.8412659481117137,83.08693642963007,98764.17394062497,98722.63047241015,7531649.497599574,76.25892261426142,2018
2,0.5375883032500173,53.04979812545271,98681.08700419535,98654.56210513262,7432926.867127163,75.32270967800707,2018
3,0.40713495649627257,40.154921637206016,98628.03720606989,98607.95974525128,7334272.305022031,74.3629551270301,2018
4,0.33287851994364975,32.81778833922072,98587.88228443268,98571.47339026307,7235664.3452767795,73.39303956647939,2018
5,0.2851304993677113,28.10105475498812,98555.06449609346,98541.01396871597,7137092.871886516,72.41731217343394,2018
6,0.25279664513634015,24.907285813441202,98526.96344133848,98514.50979843175,7038551.8579178,71.43782384106916,2018
7,0.23104969458631452,22.758869990858063,98502.05615552503,98490.6767205296,6940037.348119368,70.45576121945854,2018
8,0.21788594628862706,21.457254878897636,98479.29728553418,98468.56865809474,6841546.671398838,69.47192821210156,2018
9,0.21298306602682315,20.969852644107444,98457.84003065528,98447.35510433323,6743078.102740743,68.48695950105402,2018
10,0.2173822944407544,21.39843269686274,98436.87017801117,98426.17096166275,6644630.74763641,67.50144265680531,2018
11,0.23358640603893957,22.988516343614773,98415.47174531431,98403.9774871425,6546204.576674747,66.51601075098662,2018
12,0.26597542989866013,26.169983025622187,98392.4832289707,98379.39823745788,6447800.599187605,65.53143479652634,2018
13,0.32157039148404387,31.631693859340647,98366.31324594507,98350.49739901541,6349421.200950148,64.54873616209143,2018
14,0.41126091010892524,40.441210630382116,98334.68155208573,98314.46094677054,6251070.703551132,63.56933896450437,2018
15,0.6950173136316748,68.3161988675845,98294.24034145536,98260.08224202157,6152756.242604362,62.59528758990217,2018
16,0.8664660102384945,85.10942459381704,98225.92414258777,98183.36943029086,6054496.1603623405,61.63847490580438,2018
17,1.0186902957357358,99.97509556881933,98140.81471799396,98090.82717020955,5956312.79093205,60.691495256559854,2018
18,1.1378739645498268,111.55811886896264,98040.83962242513,97985.06056299065,5858221.96376184,59.752874274873854,2018
19,1.229421773494041,120.39639094309919,97929.28150355617,97869.0833080846,5760236.903198849,58.820373383314106,2018
20,1.3200885964886788,129.11639387243181,97808.88511261306,97744.32691567685,5662367.819890765,57.89216197865205,2018
21,1.4099674432299156,137.72529375565222,97679.76871874063,97610.9060718628,5564623.492975088,56.968024862936346,2018
22,1.4711957238924913,143.5034371865736,97542.04342498498,97470.2917063917,5467012.586903225,56.047755356977405,2018
23,1.4968691990925571,145.7928745443202,97398.5399877984,97325.64355052623,5369542.295196833,55.1295973827688,2018
24,1.4967172185324522,145.55986115398963,97252.74711325408,97179.9671826771,5272216.651646307,54.21149333197379,2018
25,1.484503189450605,144.15592919431973,97107.18725210009,97035.10928750293,5175036.6844636295,53.29200475170504,2018
26,1.4767082029733316,143.18610373969506,96963.03132290576,96891.43827103592,5078001.575176126,52.370491164466515,2018
27,1.4808391529990053,143.37461758784468,96819.84521916608,96748.15791037216,4981110.13690509,51.44720202381659,2018
28,1.505510163862825,145.54740909706163,96676.47060157823,96603.6968970297,4884361.978994718,50.52275852233047,2018
29,1.5468505190105348,149.31890864085557,96530.92319248116,96456.26373816073,4787758.282097688,49.5981818442881,2018
30,1.5944306819535934,153.6737870460649,96381.60428384031,96304.76739031728,4691302.018359527,48.674247053865315,2018
31,1.6421043709445595,158.0163052757351,96227.93049679424,96148.92234415637,4594997.25096921,47.75118021604224,2018
32,1.6942117099385474,162.7627735960621,96069.9141915185,95988.53280472048,4498848.328625053,46.8288992083042,2018
33,1.7501078390588116,167.8478575183065,95907.15141792245,95823.22748916328,4402859.795820333,45.907523377840185,2018
34,1.811960773005348,173.47586248630353,95739.30356040414,95652.56562916099,4307036.56833117,44.987130761962995,2018
35,1.8840382831521414,180.0496779439985,95565.82769791783,95475.80285894583,4211384.002702009,44.067886023172754,2018
36,1.968584321182995,187.77494707396204,95385.77801997383,95291.89054643686,4115908.199843063,43.15012452884947,2018
37,2.0648697917728804,196.57148078233277,95198.00307289987,95099.7173325087,4020616.309296626,42.234250504369875,2018
38,2.1740254226730094,206.5355274715943,95001.43159211753,94898.16382838173,3925516.5919641173,41.32060460749757,2018
39,2.297713479116243,217.81151043916026,94794.89606464593,94685.99030942636,3830618.4281357354,40.40954299399646,2018
40,2.435132796232248,230.3077603699793,94577.08455420677,94461.93067402177,3735932.437826309,39.501454876049415,2018
41,2.5902332950566573,244.38016253267486,94346.77679383679,94224.58671257045,3641470.5071522873,38.59666043610052,2018
42,2.7694848831249477,260.61516493622474,94102.39663130412,93972.089048836,3547245.920439717,37.69559594042995,2018
43,2.976380783184666,279.3088750163123,93841.78146636789,93702.12702885973,3453273.831390881,36.79889466536295,2018
44,3.2092257416784578,300.26309549525064,93562.47259135157,93412.34104360396,3359571.7043620213,35.90725652404961,2018
45,3.464417578322957,323.09923797068285,93262.20949585632,93100.65987687098,3266159.363318417,35.021252241118454,2018
46,3.738725388375242,347.4738110941629,92939.11025788564,92765.37335233856,3173058.7034415463,34.14126404521202,2018
47,4.032511690891841,373.3768564504937,92591.63644679147,92404.94801856621,3080293.3300892077,33.26751149775092,2018
48,4.345046580250271,400.6926334696427,92218.25959034097,92017.91327360614,2987888.3820706415,32.40018186575705,2018
49,4.678376925064077,429.5571865665527,91817.56695687132,91602.78836358804,2895870.4687970355,31.539394527381543,2018
50,5.037930564772337,460.40644767553135,91388.00977030476,91157.806546467,2804267.6804334475,30.685291073541404,2018
51,5.425070859746916,493.2886911322227,90927.60332262923,90680.95897706313,2713109.8738869806,29.838132478432613,2018
52,5.837016579383524,527.8665938492339,90434.314631497,90170.38133457239,2622428.9149099174,28.99816209804682,2018
53,6.274335685758914,564.103235302443,89906.44803764777,89624.39641999654,2532258.533575345,28.165482997559607,2018
54,6.7405733722802115,602.2186303917663,89342.34480234532,89041.23548714945,2442634.1371553484,27.340161516459627,2018
55,7.247187269178831,643.1163126587049,88740.12617195355,88418.5680156242,2353592.901668199,26.522307361920962,2018
56,7.794057074900175,686.6331229713875,88097.00985929485,87753.69329780916,2265174.3336525746,25.712272610278415,2018
57,8.372243277753487,731.8209390365839,87410.37673632347,87044.46626680518,2177420.6403547656,24.91032211110396,2018
58,8.981293959272673,778.485589580652,86678.55579728688,86289.31300249655,2090376.1740879605,24.116416740683526,2018
59,9.632054555175413,827.3941625340246,85900.07020770623,85486.37312643923,2004086.861085464,23.330444972158755,2018
60,10.337475803082256,879.4367301204231,85072.67604517221,84632.957680112,1918600.4879590247,22.552487792205795,2018
61,11.11538322601914,935.8401200267418,84193.23931505179,83725.31925503843,1833967.5302789127,21.782836070912907,2018
62,11.979941876330116,997.418803130814,83257.39919502505,82758.68979345963,1750242.2110238743,21.022062038282577,2018
63,12.945820695097526,1064.922956535701,82259.98039189423,81727.51891362638,1667483.5212304147,20.270896167083524,2018
64,14.017986707800459,1138.1912358679508,81195.05743535854,80625.96181742457,1585756.0023167883,19.530203591262303,2018
65,15.176345901565867,1214.9706932388458,80056.86619949059,79449.38085287117,1505130.0404993638,18.800761408131926,2018
66,16.44049932885172,1296.200130155929,78841.89550625173,78193.79544117377,1425680.6596464927,18.08278010684616,2018
67,17.863757519458307,1385.2574988763547,77545.6953760958,76853.06662665762,1347486.864205319,17.37668168000844,2018
68,19.475216264795247,1483.2409984803523,76160.43787721945,75418.81737797927,1270633.7975786612,16.683646168462012,2018
69,21.27096190466749,1588.4558099550134,74677.1968787391,73882.96897376158,1195214.980200682,16.005086293496973,2018
70,23.208511736456792,1696.2809048977267,73088.74106878407,72240.60061633521,1121332.0112269204,15.34206219493685,2018
71,25.292358002508987,1805.683661144875,71392.46016388635,70489.6183333139,1049091.4106105852,14.694708771799194,2018
72,27.58417189922498,1919.4936049645705,69586.77650274147,68627.02970025918,978601.7922772713,14.063042455181378,2018
73,30.113260079641176,2037.682488783411,67667.2828977769,66648.44165338519,909974.7625770121,13.44778042812338,2018
74,32.88323239769366,2158.1134024167036,65629.60040899349,64550.54370778514,843326.3209236269,12.849786006133636,2018
75,35.85809465810838,2275.9665891727263,63471.48700657678,62333.503711990415,778775.7772158418,12.269694849517968,2018
76,39.054712543694656,2389.973458863513,61195.520417404055,60000.5336879723,716442.2735038514,11.707430031105588,2018
77,42.551639272730625,2502.2724214154387,58805.546958540544,57554.41074783282,656441.739815879,11.162922101186945,2018
78,46.39664424718342,2612.2829986504944,56303.27453712511,54997.13303779986,598887.3290680462,10.636811695084509,2018
79,50.603565997824504,2716.9556338058374,53690.99153847461,52332.5137215717,543890.1960302463,10.130008413804356,2018
0,11.937616950365046,1193.7616950365045,100000.0,98903.2058853783,7655347.916649524,76.55347916649524,2019
1,0.7961740413178313,78.6669620586755,98806.2383049635,98766.90482393416,7556444.7107641455,76.47740507478211,2019
2,0.5180867432780304,51.149445908794966,98727.57134290482,98701.99661995043,7457677.805940212,75.53794451235802,2019
3,0.3970856010670362,39.18298630011312,98676.42189699602,98656.83040384596,7358975.809320262,74.57684082831837,2019
4,0.327614114393117,32.31495167190994,98637.2389106959,98621.08143485995,7260318.978916416,73.60626736003587,2019
5,0.2826641373771483,27.872075772016817,98604.92395902399,98590.98792113797,7161697.897481556,72.63022585421447,2019
6,0.2520949430095486,24.850776276557724,98577.05188325197,98564.6264951137,7063106.909560418,71.65062024704783,2019
7,0.2314944291634579,22.81428553806158,98552.20110697542,98540.79396420639,6964542.283065304,70.66856148149857,2019
8,0.21905635423092368,21.583488261712485,98529.38682143737,98518.59507730651,6866001.489101098,69.68480887376475,2019
9,0.2145472521269602,21.13457851819585,98507.80333317566,98497.23604391656,6767482.894023791,68.69996756637272,2019
10,0.2190286534122704,21.57140243639295,98486.66875465747,98475.88305343926,6668985.657979874,67.7146028219631,2019
11,0.23496594081388947,23.135944236695842,98465.09735222107,98453.52938010273,6570509.774926434,66.72932797113843,2019
12,0.2666380167603674,26.24836935582558,98441.96140798437,98428.83722330646,6472056.245546332,65.74489326480851,2019
13,0.32088032156523844,31.579665646907355,98415.71303862854,98399.9232058051,6373627.408323025,64.76229467362953,2019
14,0.4082742408585615,40.167707365381546,98384.13337298164,98364.04951929895,6275227.48511722,63.7829217982473,2019
15,0.6831907769386907,67.18769031032429,98343.96566561626,98310.37182046109,6176863.435597922,62.80876913790677,2019
16,0.8495800372123882,83.49398868937402,98276.77797530593,98235.03098096125,6078553.063777461,61.85136701678216,2019
17,0.9975524455001297,97.95295057253807,98193.28398661656,98144.30751133029,5980318.032796499,60.90353423368138,2019
18,1.11379442251908,109.25803258310862,98095.33103604402,98040.70201975247,5882173.725285169,59.96385009520821,2019
19,1.2034539500155217,117.92172660252432,97986.07300346092,97927.11214015965,5784133.023265417,59.03015444920543,2019
20,1.292273816197569,126.4724493347468,97868.15127685839,97804.91505219102,5686205.911125257,58.10067766621642,2019
21,1.3802274781091488,134.90575087426734,97741.67882752365,97674.2259520865,5588400.996073065,57.17520982972307,2019
22,1.4403469085139902,140.5876138509785,97606.77307664938,97536.47926972389,5490726.770120978,56.25354262873929,2019
23,1.4659009630610464,142.87577513580274,97466.1854627984,97394.74757523049,5393190.290851254,55.33396290459901,2019
24,1.4663010852088525,142.7052746111369,97323.3096876626,97251.95705035701,5295795.543276023,54.41446206742963,2019
25,1.455080963572328,141.40564750988415,97180.60441305145,97109.90158929651,5198543.586225666,53.49363299007736,2019
26,1.4480378693741793,140.5164346262323,97039.19876554157,96968.94054822845,5101433.684636369,52.57085538146342,2019
27,1.4520395741194512,140.7007214245183,96898.68233091534,96828.33197020309,5004464.744088141,51.646365293158134,2019
28,1.4752733688979722,142.74447349680156,96757.98160949082,96686.60937274242,4907636.4121179385,50.720739834413386,2019
29,1.51420015678122,146.2948072187769,96615.23713599402,96542.08973238463,4810949.802745196,49.7949386179468,2019
30,1.5590796594259895,150.4027657511323,96468.94232877524,96393.74094589968,4714407.713012812,48.86969421666992,2019
31,1.604271378092899,154.5210762006681,96318.53956302411,96241.27902492377,4618013.972066912,47.945224180285734,2019
32,1.654028762343946,159.05805247978094,96164.01848682345,96084.48946058356,4521772.693041988,47.021461500816635,2019
33,1.7078743666882168,163.96441100073199,96004.96043434367,95922.9782288433,4425688.203581404,46.09853682100171,2019
34,1.7678945664010055,169.43677610812833,95840.99602334293,95756.27763528886,4329765.22535256,45.17654662413992,2019
35,1.837989282516153,175.84330053802674,95671.5592472348,95583.6375969658,4234008.947717272,44.25566992982449,2019
36,1.9203927211243537,183.3892778025954,95495.71594669679,95404.02130779548,4138425.310120306,43.33624046999414,2019
37,2.014736867946504,192.02925850958195,95312.3266688942,95216.3120396394,4043021.2888125107,42.4186611544756,2019
38,2.1222321232567127,201.86735073805053,95120.2974103846,95019.36373501559,3947804.9767728713,41.50328672481501,2019
39,2.2443887995641183,213.0338612980809,94918.43005964656,94811.91312899752,3852785.613037856,40.5904902832545,2019
40,2.3802519763430157,225.4227064714673,94705.39619834848,94592.68484511274,3757973.699908858,39.6806713319509,2019
41,2.5334807003648536,239.36318941265338,94479.97349187701,94360.29189717068,3663381.0150637454,38.774153713947726,2019
42,2.710317723987325,255.42199642215166,94240.61030246435,94112.89930425328,3569020.7231665747,37.87136683126135,2019
43,2.9140753695009334,273.8799223405447,93985.1883060422,93848.24834487191,3474907.8238623217,36.97293037863631,2019
44,3.1431526941972305,294.54895142297937,93711.30838370165,93564.03390799015,3381059.57551745,36.079525874013804,2019
45,3.394240453553626,317.07894390492754,93416.75943227866,93258.2199603262,3287495.54160946,35.19171036962259,2019
46,3.664213565218772,341.13711216303244,93099.68048837373,92929.11193229222,3194237.3216491337,34.30986341621257,2019
47,3.953249918336985,366.6977040270626,92758.5433762107,92575.19452419717,3101308.2097168416,33.43420559267016,2019
48,4.26060613110595,393.6452641351004,92391.84567218364,92195.0230401161,3008733.015192644,32.56491948291581,2019
49,4.588347738840641,422.11973481967766,91998.20040804853,91787.1405406387,2916537.992152528,31.702120032962867,2019
50,4.94209111077578,452.5773342548501,91576.08067322886,91349.79200610143,2824750.851611889,30.845946134028754,2019
51,5.32310060292482,485.05957556431434,91123.50333897401,90880.97355119186,2733401.0596057875,29.996663423241074,2019
52,5.728301228058373,519.2043087192395,90638.4437634097,90378.84160905008,2642520.0860545957,29.154517402706865,2019
53,6.158156941457539,554.9684200067761,90119.23945469045,89841.75524468707,2552141.2444455456,28.31960478016122,2019
54,6.6163861024852215,592.5917981531009,89564.27103468368,89267.97513560714,2462299.4892008584,27.491983809563248,2019
55,7.114035607188146,632.9476941200008,88971.67923653059,88655.20538947059,2373031.514065251,26.671762682556135,2019
56,7.651761376688136,675.9468940818393,88338.73154241059,88000.75809536967,2284376.3086757804,25.85928356441334,2019
57,8.221955467576006,720.7595115422645,87662.78464832876,87302.40489255762,2196375.5505804108,25.05482297181719,2019
58,8.824782595788415,767.2444702697123,86942.0251367865,86558.40290165164,2109073.145687853,24.25838531331233,2019
59,9.470266944125958,816.0981767634186,86174.78066651679,85766.73157813508,2022514.7427862014,23.469914598483562,2019
60,10.17096863148,868.1804820277425,85358.68248975337,84924.5922487395,1936748.0112080663,22.689525596187096,2019
61,10.942585568784146,924.5445479690662,84490.50200772562,84028.22973374109,1851823.4189593268,21.917533627507627,2019
62,11.796979600597071,985.8258954571107,83565.95745975655,83073.04451202799,1767795.1892255857,21.154489734374376,2019
63,12.747264165623264,1052.670751882049,82580.13156429945,82053.79618835842,1684722.1447135578,20.401059102234306,2019
64,13.799466294021913,1125.0354475181462,81527.4608124174,80964.94308865833,1602668.3485251993,19.658018691551078,2019
65,14.935720981305378,1200.8681914703654,80402.42536489925,79801.99126916406,1521703.405436541,18.92608834286311,2019
66,16.17756802439322,1281.2885788110145,79201.55717342888,78560.91288402338,1441901.414167377,18.20546799364087,2019
67,17.57826479944532,1369.7031146000961,77920.26859461787,77235.41703731782,1363340.5012833537,17.496609365865595,2019
68,19.16757968452116,1467.2890637333956,76550.56548001777,75816.92094815108,1286105.084246036,16.80072611066148,2019
69,20.941049446540273,1572.3226040416623,75083.27641628438,74297.11511426355,1210288.1632978849,16.119277435199837,2019
70,22.8553972592745,1680.1220522869867,73510.95381224272,72670.89278609923,1135991.0481836214,15.453357483091592,2019
71,24.913925085149224,1789.5879612714948,71830.83175995573,70936.03777931999,1063320.155397522,14.803116285092246,2019
72,27.177528173254455,1903.5478766285248,70041.24379868424,69089.46986036998,992384.117618202,14.168567886523517,2019
73,29.6745823990514,2021.9576721205508,68137.69592205572,67126.71708599545,923294.6477578321,13.55042367170751,2019
74,32.408834615486604,2142.7340264229506,66115.73824993517,65044.37123672369,856167.9306718366,12.94953294532223,2019
75,35.344703190341505,2261.1068464745026,63973.00422351222,62842.450800274964,791123.5594351129,12.366521926515192,2019
76,38.49993958506026,2375.9043206953907,61711.89737703771,60523.945216690016,728281.1086348379,11.801308006871022,2019
77,41.95337428489147,2489.3451252584505,59335.99305634232,58091.320493713094,667757.1634181478,11.253829741824342,2019
78,45.75307974747878,2600.90921616773,56846.64793108387,55546.193323,609665.8429244347,10.72474569940417,2019
79,49.9120840486183,2707.517870018282,54245.73871491614,52891.97977990699,554119.6496014347,10.214989466980317,2019
0,11.555840086330427,1155.5840086330427,100000.0,98936.98704050109,7679289.771974941,76.7928977197494,2020
1,0.7890831995163503,77.99646802479293,98844.41599136696,98805.41775735456,7580352.78493444,76.68974224701277,2020
2,0.5073715425716164,50.11127062783352,98766.41952334216,98741.36388802825,7481547.367177085,75.74990976977675,2020
3,0.3859196678697382,38.096564894214204,98716.30825271433,98697.25997026722,7382806.003289057,74.78810881368284,2020
4,0.316624349951101,31.243924629993185,98678.21168782012,98662.58972550512,7284108.74331879,73.81678912425882,2020
5,0.2720105917651851,26.83302007710649,98646.96776319013,98633.55125315159,7185446.153593284,72.84001035736362,2020
6,0.24180452587074114,23.84679492286705,98620.13474311303,98608.2113456516,7086812.602340133,71.85969296026569,2020
7,0.22154449703549922,21.843465023049042,98596.28794819016,98585.36621567863,6988204.390994482,70.87695223035786,2020
8,0.20939810269913794,20.6413016493967,98574.44448316711,98564.12383234242,6889619.024778803,69.8925473118471,2020
9,0.20510857553624812,20.214230184240858,98553.80318151772,98543.6960664256,6791054.900946461,68.90708102292719,2020
10,0.20970621960223532,20.663106442824727,98533.58895133348,98523.25739811207,6692511.2048800355,67.92111478031639,2020
11,0.22560762267525047,22.225267002649023,98512.92584489066,98501.81321138934,6593987.947481924,66.93525637299827,2020
12,0.2570128852959887,25.3133791303463,98490.70057788801,98478.04388832283,6495486.134270535,65.95024805548826,2020
13,0.310630109061607,30.586313964343454,98465.38719875767,98450.0940417755,6397008.090382212,64.9670739370527,2020
14,0.3968359982304056,39.06247246972817,98434.80088479332,98415.26964855846,6298557.996340436,63.98710557369012,2020
15,0.6679253470445465,65.72100772675566,98395.7384123236,98362.87790846021,6200142.7266918775,63.01230954444811,2020
16,0.8319896507918298,81.80955684280508,98330.01740459685,98289.11262617544,6101779.848783418,62.054091007393275,2020
17,0.9775630345647452,96.04381620419825,98248.20784775403,98200.18593965194,6003490.736157242,61.10534601771347,2020
18,1.0914170894460025,107.12494919014073,98152.16403154984,98098.60155695476,5905290.55021759,60.16464953660528,2020
19,1.1787748952887562,115.57303067789056,98045.0390823597,97987.25256702075,5807191.948660635,59.22983970440854,2020
